"Rule title","level","id (hayabusa_rule)"
"External Disk Drive Or USB Storage Device Was Recognized By The System","low","eab514f7-3f9b-a705-4d1d-8fee3d81c4b5"
"Device Installation Blocked","medium","53f7ff98-38dd-f02c-0658-1debbf8deddc"
"Possible LOLBIN","low","6c34b782-a5b5-4298-80f3-1918caf1f558"
"Possible RDP Hijacking","medium","6be7f3fc-8917-11ec-a8a3-0242ac120002"
"Proc Exec","informational","ac933178-c222-430d-8dcf-17b4f3a2fed8"
"Susp CmdLine (Possible Meterpreter getsystem)","medium","75744b7f-7e4a-47fe-afbe-1ee74ec2448e"
"Windows Kernel and 3rd-Party Drivers Exploits Token Stealing","high","d85240fc-d5ad-8061-a795-9eaea580fbf0"
"Reconnaissance Activity Using BuiltIn Commands","medium","e7ce8bbd-3976-853e-eb57-e2ca8dcbf67c"
"MSI Spawned Cmd and Powershell Spawned Processes","high","ca51d442-0a18-77d6-66b8-6f72ef1dc3bd"
"DNSCat2 Powershell Implementation Detection Via Process Creation","high","d5482c32-a04b-a0a2-4262-064908b098a3"
"Quick Execution of a Series of Suspicious Commands","low","53facd0f-d88d-bab7-469e-a36211463245"
"Unusually Long PowerShell CommandLine","low","9d361072-2d35-e275-87b6-4915aa2beab8"
"Regsvr32.EXE Calling of DllRegisterServer Export Function Implicitly","medium","e75ce043-bf1d-9f0c-e8bf-f149e9bd5283"
"Curl.EXE Execution With Custom UserAgent","medium","e0489e47-4c09-f300-bf19-14475e09c953"
"File or Folder Permissions Modifications","medium","2fbf12bc-cfa8-081e-6e1c-f7a08543c781"
"Import New Module Via PowerShell CommandLine","low","f2b2d6f5-92ed-d0f5-25fe-38019bd55906"
"Remote Access Tool - Action1 Arbitrary Code Execution and Remote Sessions","medium","441ef2d8-5da0-7432-b390-b778f9f5c77b"
"Scheduled Task Creation From Potential Suspicious Parent Location","medium","f0e5d329-4070-a553-6ff1-1842415b9bc8"
"Dynamic .NET Compilation Via Csc.EXE - Hunting","medium","d11c691d-7387-9895-7369-83c0abfbfba7"
"Potential Suspicious Execution From GUID Like Folder Names","low","d8d3e301-168c-b875-ade4-7962ec221634"
"Elevated System Shell Spawned","medium","a1facc19-608b-ffb7-9591-3063f27baa01"
"Diskshadow Child Process Spawned","medium","65955846-8a6d-8beb-af3d-ad2cdaf58f82"
"EventLog Query Requests By Builtin Utilities","medium","28780094-1850-b624-cda8-9bec4509c976"
"SC.EXE Query Execution","low","1a3d7d59-1928-edd5-afaa-ffb4018bf777"
"WSF/JSE/JS/VBA/VBE File Execution Via Cscript/Wscript","medium","5742c4d7-6bb8-d4c7-1abf-eedde7c178df"
"Password Protected Compressed File Extraction Via 7Zip","low","9938bbf1-ddc1-5cb0-3fc5-5f55abdba2c0"
"Potential CommandLine Obfuscation Using Unicode Characters","medium","1c28655b-a54c-2619-b61d-1b3307a9d6dd"
"Suspicious New Instance Of An Office COM Object","medium","7b704219-d3dd-93d1-6237-a4541abf28ed"
"Tunneling Tool Execution","medium","613ea969-381a-6723-e44f-9202a3e64638"
"Cab File Extraction Via Wusa.EXE","medium","8a9c93e5-e67a-2190-d912-b0f9a3711b17"
"ClickOnce Deployment Execution - Dfsvc.EXE Child Process","medium","7482a6b9-2304-1d3c-7835-d804bcf7672f"
"Diskshadow Script Mode Execution","medium","0d73093a-d5b0-8bc8-7a92-c4be8f638bf7"
"Suspicious Tasklist Discovery Command","informational","a8683f51-05f0-cb77-d513-48b731911be3"
"Microsoft Workflow Compiler Execution","medium","592e613b-8b20-792b-c8be-b55cf0bbe6a4"
"SMB over QUIC Via Net.EXE","medium","1907e117-0636-2197-9e4a-c6f58a1f30e7"
"Remote Access Tool - Ammy Admin Agent Execution","medium","b7469b0d-0e65-e130-f73c-9b9ccd3b363b"
"New Self Extracting Package Created Via IExpress.EXE","medium","bc8a6370-9950-1a63-7ece-7feed9d18e57"
"Potential File Override/Append Via SET Command","low","b3580f6e-3488-e1e8-ec74-68176667ab9e"
"System Information Discovery Via Wmic.EXE","low","5e3a93fe-fb7d-ad20-c7e2-e8712a13aefb"
"DLL Call by Ordinal Via Rundll32.EXE","medium","20c51c2f-7e3d-8f18-01f5-ef39633f31f9"
"File Download Via Curl.EXE","medium","8a760077-f6df-d8ae-baaa-b183b988ac04"
"CMD Shell Output Redirect","low","168763f9-a5fa-29af-e778-ed5054fe3044"
"Remote Access Tool - ScreenConnect Remote Command Execution - Hunting","medium","fc780b12-2819-3958-745b-4cd4c6b66435"
"Curl.EXE Execution","low","68f79cf9-60cf-aed6-ab55-707e40c4057d"
"New Windows Firewall Rule Added Via New-NetFirewallRule Cmdlet","low","9a19f541-5164-a71e-b29a-91d7d34d09e6"
"Rundll32.EXE Calling DllRegisterServer Export Function Explicitly","medium","eccdceeb-5139-9a2f-8bfd-9235f5a36687"
"Potential DLL Sideloading Activity Via ExtExport.EXE","medium","27784707-1245-1352-019e-2ece1694aa9e"
"CodePage Modification Via MODE.COM","low","b25c6710-2d0f-f815-6c97-ba13c1680f88"
"Arbitrary Command Execution Using WSL","medium","8a0a2c60-bc08-2e90-8f92-1da8d1f8499b"
"Manual Execution of Script Inside of a Compressed File","medium","e86bcb59-4f56-b91f-1c5f-100512b9d367"
"Potentially Suspicious PowerShell Child Processes","medium","56ff2d1a-cadd-2622-f049-458f96d44a39"
"Process Terminated Via Taskkill","low","2f97f9ce-7a7d-959a-856a-f32ca7058c3e"
"Execution From Webserver Root Folder","medium","612adf3c-4f2f-852b-487d-3930de4337ed"
"Set Files as System Files Using Attrib.EXE","low","78135073-a4b1-9708-8e2f-dced9caf0c32"
"Potential Proxy Execution Via Explorer.EXE From Shell Process","low","4519a945-f840-1570-0add-773bb923bedc"
"Net.EXE Execution","low","e0f16539-f1cb-5cb9-0004-f3a040346952"
"Potential Data Exfiltration Via Curl.EXE","medium","c86d9b72-174d-552f-255d-2e3818a6b891"
"Invocation Of Crypto-Classes From The ""Cryptography"" PowerShell Namespace","medium","73e99dad-5a1b-32af-36f2-0339c13763b4"
"Potential Password Reconnaissance Via Findstr.EXE","medium","377979aa-f6e3-79ac-c29c-43d82f8e48a7"
"Userdomain Variable Enumeration","low","a0611cee-4fe8-b36f-b9a7-8c31f5d9977b"
"QuickAssist Execution","low","7eddf245-1436-4062-e0cb-f656cda705b9"
"Powershell Token Obfuscation - Process Creation","high","9e12c2cd-fa32-33a2-e894-455cfcbb3680"
"Potential Windows Defender Tampering Via Wmic.EXE","high","21d20eb3-388b-e372-90f5-c3da2c00dc9f"
"Suspicious Greedy Compression Using Rar.EXE","high","d9100b89-baa5-8f0b-5a28-90217fe41a0f"
"HackTool - Wmiexec Default Powershell Command","high","8d0b4349-4a33-f9c1-b911-e922e9ed2f63"
"UAC Bypass Using ChangePK and SLUI","high","6f1c48cf-ca24-9def-3a7c-bd81baec1f58"
"Potential PsExec Remote Execution","high","06d1ba8b-f692-36bb-8b57-6c340c87d71b"
"Sysmon Discovery Via Default Driver Altitude Using Findstr.EXE","high","7e7e5959-545c-8b4a-b17b-3ab2d88b6129"
"Potential Arbitrary Command Execution Using Msdt.EXE","high","835eeb0d-312a-9bdf-62f1-ae4e172e57cb"
"Ping Hex IP","high","8f1f0cfc-418f-58d0-6c0a-aa9299b3d5e5"
"Process Creation Using Sysnative Folder","medium","6be0f4bd-c96b-6215-65ad-e38299aa0561"
"Explorer Process Tree Break","medium","042378e6-098f-7fa7-3390-6dea36ffe86a"
"Shell32 DLL Execution in Suspicious Directory","high","54783800-bea8-9a66-c11d-9aab8da467eb"
"Suspicious Child Process Of BgInfo.EXE","high","c5a82926-ad38-8cac-850a-dcc4d26f5660"
"Compress Data and Lock With Password for Exfiltration With WINZIP","medium","4aed73e4-2a5e-b456-3e10-0b58348a0620"
"Use of TTDInject.exe","medium","86bcf883-2f53-b6b7-c766-0240f0ce79cf"
"PowerShell Download Pattern","medium","f57205aa-67a6-4a69-582c-08eb0b786b58"
"Conhost Spawned By Uncommon Parent Process","medium","3e293b2c-b40f-53b9-4e78-e7ad13badd8a"
"Msxsl.EXE Execution","medium","1ba53115-a14d-1c17-6fc0-2239bc5c4ed6"
"Suspicious Execution of Powershell with Base64","medium","5464890a-e53b-c991-756a-8ac37655adca"
"HackTool - Pypykatz Credentials Dumping Activity","high","d3b62eee-982b-e3f3-e106-d83048e4cf0d"
"Devtoolslauncher.exe Executes Specified Binary","high","415d9b8e-8ea7-ce1d-44e5-f124d411e636"
"Veeam Backup Database Suspicious Query","medium","2eed1cc9-eaed-d468-3184-02f80bf78c3d"
"Suspicious Driver/DLL Installation Via Odbcconf.EXE","high","62b1b4bc-937a-d9ed-a691-7887aae49630"
"UAC Bypass Using IEInstal - Process","high","27cc5ada-12cd-ee4a-3260-a00437b0ac13"
"Potential Provisioning Registry Key Abuse For Binary Proxy Execution","high","59996aa8-9ca2-1ef7-5102-ad18e12d4402"
"Visual Studio NodejsTools PressAnyKey Arbitrary Binary Execution","medium","a5a31ba8-6ecb-ba33-f271-5a50afc76d9b"
"Potential RDP Session Hijacking Activity","medium","679db9c2-6669-dc7b-3b9c-a20f4d600b28"
"Suspicious Child Process Of SQL Server","high","e5fef5f3-db95-fac1-d6a8-ebe5cea61016"
"Stop Windows Service Via PowerShell Stop-Service","low","c53a6656-ecdc-89f8-742f-0455f2ed3c64"
"PowerShell Download and Execution Cradles","high","7c4af673-03d0-fd2c-2562-41ee96b4d36e"
"Code Execution via Pcwutl.dll","medium","ced3b93a-d1cc-dab7-fe8c-be95fd649ff3"
"Suspicious Windows Service Tampering","high","dc6be7ef-4455-6b20-2304-ef99f8413cbf"
"Add Windows Capability Via PowerShell Cmdlet","medium","5ee853eb-9d4f-e140-fd4d-c6c6e65e27bf"
"Php Inline Command Execution","medium","4329e2b7-363d-b9dc-cbd5-6bbcc79a1b5b"
"HackTool - Koadic Execution","high","21709122-92d3-408a-ce43-7f0ab256c315"
"Windows Internet Hosted WebDav Share Mount Via Net.EXE","high","bc7f261d-3cfe-72c9-521d-d3cd1a0032bf"
"Potential Defense Evasion Activity Via Emoji Usage In CommandLine - 1","high","ac47d4f8-20cb-1fa8-ac93-07a08745efe7"
"Mstsc.EXE Execution From Uncommon Parent","high","fdd2fe27-5f29-7b4f-0381-22bac2ea7c0a"
"File Download Via Bitsadmin To A Suspicious Target Folder","high","82652023-b2bf-3126-09bb-f4495914f471"
"ImagingDevices Unusual Parent/Child Processes","high","bee3c5b9-5fce-49e8-2301-d000d81eba6e"
"Potential Application Whitelisting Bypass via Dnx.EXE","medium","e56b0b7d-eb03-5756-d3c4-1b29390fa86e"
"Potential Suspicious Mofcomp Execution","high","7ff57038-20dd-b144-f4f9-fe2fb075e004"
"Potential Cookies Session Hijacking","medium","ec0626ac-00c0-7cf3-223c-20d71ccd38c0"
"Import LDAP Data Interchange Format File Via Ldifde.EXE","medium","153a349d-2f66-9cce-ff30-aebbad4e103b"
"Change PowerShell Policies to an Insecure Level","medium","0fd941d7-3dec-afd3-d991-d693f0a6dff8"
"Potential Configuration And Service Reconnaissance Via Reg.EXE","medium","1441d7b2-4429-f275-3f6d-ba7c9718c13b"
"Csc.EXE Execution Form Potentially Suspicious Parent","high","46903700-a139-8e57-f71a-3b0e0c0b1fb5"
"HackTool - SharPersist Execution","high","d60bae71-ab70-95e8-ce1c-c0226f62a597"
"Non Interactive PowerShell Process Spawned","low","53c6b925-8f6a-b834-1463-b4dade337d85"
"Potential Memory Dumping Activity Via LiveKD","medium","4015c0bf-a80a-7b4f-cff2-cb50ea14b40f"
"Potential DLL File Download Via PowerShell Invoke-WebRequest","medium","7b1d6a26-339a-db21-8b7d-55f848967cdd"
"Suspicious File Download From File Sharing Domain Via Wget.EXE","high","85360622-4657-c400-b38e-9dc13bdb53f6"
"File Download Using Notepad++ GUP Utility","high","f2a1b260-bd4a-52e8-6aea-b4ce040025e5"
"PowerShell Base64 Encoded WMI Classes","high","ece63b49-157b-d1fb-61c5-0cf5c0182409"
"Taskmgr as LOCAL_SYSTEM","high","d2fc7f9b-7773-8c83-5bf3-d977a655e6e0"
"Allow Service Access Using Security Descriptor Tampering Via Sc.EXE","high","a6b2ba82-448c-971d-4112-1464c1588d84"
"Suspicious PowerShell Parent Process","high","a453a0f3-e93d-a242-f111-8c1267906414"
"Uncommon Link.EXE Parent Process","medium","f2200f88-34e8-ad86-b006-fc01b177fad9"
"Xwizard.EXE Execution From Non-Default Location","high","a45e9350-b577-e20b-ed84-113a3b5c3e3a"
"Remote Access Tool - NetSupport Execution From Unusual Location","medium","132686cd-ea41-e5c8-8c22-5211ea3bfb5d"
"Cab File Extraction Via Wusa.EXE From Potentially Suspicious Paths","high","cf789cc6-bba4-88f6-106b-660f61364506"
"Remote CHM File Download/Execution Via HH.EXE","high","e3cb371f-ecf2-9b45-e6ff-67bb63f48a48"
"Uncommon AddinUtil.EXE CommandLine Execution","medium","5139400c-0a53-d802-9187-cd5a90a2b9d5"
"HackTool - SysmonEOP Execution","critical","40c1ee69-dcc9-b5a4-614c-60aa83c693d0"
"ETW Trace Evasion Activity","high","c1477cd5-ccf1-5649-1688-b3fc9ce45594"
"Import PowerShell Modules From Suspicious Directories - ProcCreation","medium","d671a75d-7b95-f624-cf04-8c7814fca3aa"
"Sensitive File Recovery From Backup Via Wbadmin.EXE","high","0bcdf0e5-9683-7f59-4ca8-8903a6ca8c0d"
"Java Running with Remote Debugging","medium","e78082d8-696f-c684-d72a-e1b29ffbcc74"
"UAC Bypass Using Event Viewer RecentViews","high","fb7a3239-94db-7a87-e1de-97016c713f32"
"Response File Execution Via Odbcconf.EXE","medium","711f2e81-bb48-8eaf-84ad-7a331ee0cd95"
"Potential Arbitrary Code Execution Via Node.EXE","high","da22844e-bd3b-4e67-433c-ff26e343600e"
"Potential MsiExec Masquerading","high","c043e0b2-a5f8-ebe1-e99b-54303aa6f2ad"
"CobaltStrike Load by Rundll32","high","62995636-6f75-677a-428e-531368fbda08"
"Operator Bloopers Cobalt Strike Commands","high","03f7ca7a-c93c-f02e-e9b4-d9b00a382023"
"Suspicious Service DACL Modification Via Set-Service Cmdlet","high","43286cfb-09a6-4e2e-a895-f3c073eeb9f1"
"LSASS Process Reconnaissance Via Findstr.EXE","high","5705250b-888d-01e5-36cf-4302564a99bf"
"Run Once Task Execution as Configured in Registry","low","aa8af443-e70d-a6a2-5903-1c62f232c0ed"
"Potentially Suspicious Child Process of KeyScrambler.exe","medium","b2e90afd-fc69-1c5c-0457-d908fe3c4335"
"Msiexec Quiet Installation","medium","56fda9b4-d3c0-2709-26ea-b109bdafb5c2"
"WhoAmI as Parameter","high","f7b452f3-c372-03f2-644e-7be14a8e5b73"
"Service StartupType Change Via Sc.EXE","medium","ee690e64-5c3d-8ec8-e9eb-fd7af8b36bf0"
"Indirect Command Execution From Script File Via Bash.EXE","medium","55a1a7a8-02ee-7df8-a5e6-387dda75fc16"
"Whoami.EXE Execution From Privileged Process","high","b78e620c-3115-0c6d-ea3e-4ad5d55c1217"
"Suspicious Serv-U Process Pattern","high","83e16972-fa32-9c0e-e39d-25254c56a9ff"
"Uncommon Child Process Of AddinUtil.EXE","medium","3e94a11b-52b5-7f93-d623-5ba15ab8f4aa"
"Verclsid.exe Runs COM Object","medium","f95fb96e-dacc-23fa-9a80-f509e7973c9f"
"Remote PowerShell Session Host Process (WinRM)","medium","088e72dd-07b4-8c9a-4e3a-f8b72d98def0"
"PUA - NSudo Execution","high","09a60700-1c45-a4bf-7b17-5d1e036f4b78"
"HackTool - SafetyKatz Execution","critical","f7214fe4-985b-b820-4816-01cc5cd40601"
"PUA - System Informer Execution","medium","852227cc-1888-1ad5-93f1-633e3dc46869"
"Renamed ProcDump Execution","high","a6320654-afe9-8fa6-7fdc-3270c5a552d2"
"Potential RDP Tunneling Via SSH","high","04c281fd-ba4b-8255-087a-ace794d28c8e"
"Potential Meterpreter/CobaltStrike Activity","high","d9505c25-324b-3a98-4f63-55ba6b677e07"
"Whoami.EXE Execution Anomaly","medium","5a52bc92-7713-3fca-6d54-f03845a88c47"
"Active Directory Structure Export Via Csvde.EXE","medium","be45d499-4cd7-c4a6-727e-e52c6770468e"
"Suspicious Userinit Child Process","medium","fc42ea9c-4c0d-4a66-b3b7-34b2a831f588"
"Tasks Folder Evasion","high","f671b855-3ea9-045a-c84d-36fc3884e2c7"
"Invoke-Obfuscation Via Stdin","high","e8fdfc6d-5256-c3f4-7858-a45724bce385"
"Sensitive File Dump Via Wbadmin.EXE","high","f3baa8fc-8db9-1300-7b37-53785ce88ee9"
"Insecure Transfer Via Curl.EXE","medium","4308f710-0e58-712f-6781-9323b7dc779e"
"Potential Defense Evasion Activity Via Emoji Usage In CommandLine - 3","high","a7926fae-e53c-6ad5-0a66-a32cbf78f1bf"
"Potential Dosfuscation Activity","medium","6edef6e7-c67d-20e2-44cd-62afc03872c2"
"Suspicious Csi.exe Usage","medium","655cb0fd-79c4-949b-b842-e1fcf2e1e527"
"Taskkill Symantec Endpoint Protection","high","4ca79cb2-f424-4b29-861c-91cc27599d11"
"Suspicious Cabinet File Execution Via Msdt.EXE","medium","99b507ef-fee7-2f19-767e-66439dad9d9f"
"Invoke-Obfuscation Via Use MSHTA","high","14fd1424-cb14-6945-1567-9017b4b23da5"
"Exchange PowerShell Snap-Ins Usage","high","e51338a7-866e-5cc3-f8f9-7b12fc3aa56b"
"HackTool - Potential Impacket Lateral Movement Activity","high","176cddad-09e5-95d1-e061-52b79cdbd6b7"
"Potential RDP Tunneling Via Plink","high","2eaa1baa-a2c9-b59b-efa8-825ca75ad2d8"
"Potential Defense Evasion Activity Via Emoji Usage In CommandLine - 2","high","9443f6eb-9423-8b8f-335d-61cab9a1d680"
"Suspicious Key Manager Access","high","01184351-0c59-01e2-23f8-68eb74e51558"
"Suspicious Download From File-Sharing Website Via Bitsadmin","high","23c16dc8-5f28-940b-9094-092e89b8727f"
"RDP Connection Allowed Via Netsh.EXE","high","06d89cd2-498f-efd1-2df7-79500d0e99e0"
"Execution Of Non-Existing File","high","5385a182-a453-d329-5d89-d768e2b73e28"
"Uncommon System Information Discovery Via Wmic.EXE","medium","80fc60a3-3570-d8c6-9ee9-d527bfd15b84"
"Arbitrary File Download Via Squirrel.EXE","medium","48279b22-db22-17e5-5146-824c1f8d07db"
"Certificate Exported Via Certutil.EXE","medium","5dd528dc-d144-18ab-88ff-fca3158b68c5"
"HackTool - Windows Credential Editor (WCE) Execution","critical","956c7de5-3b88-83e6-b1c1-c1d194e166d8"
"New Service Creation Using Sc.EXE","low","9030c2bf-bf5b-cbfb-9cfc-e37534d2031a"
"Potentially Suspicious Child Process Of VsCode","medium","a20a870a-fc43-6932-6410-116f3d5e0221"
"Suspicious Where Execution","low","e9c3cf8c-ba2f-d937-b4c5-8f5e3f692a11"
"PUA - AdFind Suspicious Execution","high","241ae810-4742-fb7e-24a5-9fe5b120827a"
"PowerShell Web Access Feature Enabled Via DISM","high","c60e39f2-5135-0c04-8c79-a2730ff4a37a"
"RemoteFXvGPUDisablement Abuse Via AtomicTestHarnesses","high","88ecfa5d-38dc-041a-fc73-6a0436a3d27f"
"PowerShell Base64 Encoded FromBase64String Cmdlet","high","fb3e5ab0-ed05-d894-23b3-a28ca8b237ba"
"HackTool - RemoteKrbRelay Execution","high","f82366e8-2ece-fea5-4f56-18d49f3c6aef"
"PUA - Advanced IP Scanner Execution","medium","c888539c-8fb0-45df-4874-934d5b1edf1c"
"Use NTFS Short Name in Command Line","medium","c2caccdd-305a-c468-590f-90ca119d0475"
"Suspicious X509Enrollment - Process Creation","medium","5e80556b-2efe-2558-9119-c09636c4c9e4"
"Harvesting Of Wifi Credentials Via Netsh.EXE","medium","bbc6093d-c0e1-e946-62dd-d27307534a1f"
"Whoami.EXE Execution With Output Option","medium","9e0f0c37-ffdb-1903-192f-5f8056bd407a"
"Suspicious Program Location Whitelisted In Firewall Via Netsh.EXE","high","98622a71-2d8e-2959-2a0c-8caffeacea13"
"Change Default File Association To Executable Via Assoc","high","bddf8e50-854c-b536-b42e-72e80d7115da"
"Malicious Windows Script Components File Execution by TAEF Detection","low","b7987e8f-8f8a-20ea-821c-fa454516f624"
"Boot Configuration Tampering Via Bcdedit.EXE","high","2660fe06-fcf6-19f2-3233-b50236d5ff13"
"DriverQuery.EXE Execution","medium","6c78dafc-594b-ab99-d6da-cafcb37ab087"
"Lolbin Unregmp2.exe Use As Proxy","medium","fbf93b53-f074-9501-418b-f1d43360e2cb"
"Security Tools Keyword Lookup Via Findstr.EXE","medium","90bfcc44-6d97-c258-a28e-a17300913661"
"UAC Bypass Using MSConfig Token Modification - Process","high","47705ba8-0a49-a7e0-328a-4001dcc919a4"
"Potential Tampering With Security Products Via WMIC","high","c6bdb310-216f-075c-19c4-3873b8a1a516"
"Potentially Suspicious Execution Of Regasm/Regsvcs With Uncommon Extension","medium","ba17b43d-ff78-598e-3e48-6f7f77abce52"
"WebDav Client Execution Via Rundll32.EXE","medium","f84fbf6b-fa1f-71fb-e2ca-4f67b2451fe6"
"File Deletion Via Del","low","2e35d215-673f-ecff-67ad-c9fc3e4ffb87"
"Potential Discovery Activity Via Dnscmd.EXE","medium","7aaa460d-7613-e1bd-01a0-3c17a897a9d2"
"Sdiagnhost Calling Suspicious Child Process","high","ae6cf4fd-c5fb-db3d-3aec-31478d51a921"
"HackTool - winPEAS Execution","high","02c0a52b-6536-ca47-ce99-cea982b9008a"
"JScript Compiler Execution","low","4acb4c4c-6e64-9353-58fa-113832d88626"
"SQL Client Tools PowerShell Session Detection","medium","e9206567-a61e-a398-07ce-db2684eef47d"
"HackTool - SharpLdapWhoami Execution","high","5a867cd0-5780-c09f-9e82-86aaaca431f5"
"Arbitrary File Download Via MSPUB.EXE","medium","dd4ac92f-1ad9-9f2e-e7b1-574030f25c36"
"PUA - SoftPerfect Netscan Execution","medium","d14c21ed-9fb4-dd37-d9a0-df7cd5f8092b"
